2024-04-01 08:20:00,61664

2024-04-01 08:25:00,64623

2024-04-01 08:30:00,70213

2024-04-01 08:35:00,77147

2024-04-01 08:40:00,84257

2024-04-01 08:45:00,89904

2024-04-01 08:50:00,89747

2024-04-01 08:55:00,89025

2024-04-01 09:00:00,94396

2024-04-01 09:05:00,94852

2024-04-01 09:10:00,94468

2024-04-01 09:15:00,99890

2024-04-01 09:20:00,100675

2024-04-01 09:25:00,98029

2024-04-01 09:30:00,106637

2024-04-01 09:35:00,103963

2024-04-01 09:40:00,102135

2024-04-01 09:45:00,99011

2024-04-01 09:50:00,110131

2024-04-01 09:55:00,115177

2024-04-01 10:00:00,107836

2024-04-01 10:05:00,99417

2024-04-01 10:10:00,96870

2024-04-01 10:15:00,105306

2024-04-01 10:20:00,111662

2024-04-01 10:25:00,107684

2024-04-01 10:30:00,110009

2024-04-01 10:35:00,103589

2024-04-01 10:40:00,108025

2024-04-01 10:45:00,104000

2024-04-01 10:50:00,103710

2024-04-01 10:55:00,106263

2024-04-01 11:00:00,121547

2024-04-01 11:05:00,110218

2024-04-01 11:10:00,122613

2024-04-01 11:15:00,107089

2024-04-01 11:20:00,106453

2024-04-01 11:25:00,103782

2024-04-01 11:30:00,104376

2024-04-01 11:35:00,103350

2024-04-01 11:40:00,100096

2024-04-01 11:45:00,105865

2024-04-01 11:50:00,117738

2024-04-01 11:55:00,112028

2024-04-01 12:00:00,108380

2024-04-01 12:05:00,101321

2024-04-01 12:10:00,94483

2024-04-01 12:15:00,97609

2024-04-01 12:20:00,100856

2024-04-01 12:25:00,97486

2024-04-01 12:30:00,108898

2024-04-01 12:35:00,103472

2024-04-01 12:40:00,106839

2024-04-01 12:45:00,107950

2024-04-01 12:50:00,108608

2024-04-01 12:55:00,108318

2024-04-01 13:00:00,110760

2024-04-01 13:05:00,99573

2024-04-01 13:10:00,101362

2024-04-01 13:15:00,100126

2024-04-01 13:20:00,97727

2024-04-01 13:25:00,99833

2024-04-01 13:30:00,97128

2024-04-01 13:35:00,95393

2024-04-01 13:40:00,104831

2024-04-01 13:45:00,98571

2024-04-01 13:50:00,101246

2024-04-01 13:55:00,104219

2024-04-01 14:00:00,100679

2024-04-01 14:05:00,106982

2024-04-01 14:10:00,100597

2024-04-01 14:15:00,103688

2024-04-01 14:20:00,101636

2024-04-01 14:25:00,107093

2024-04-01 14:30:00,108408

2024-04-01 14:35:00,108478

2024-04-01 14:40:00,117319

2024-04-01 14:45:00,107403

2024-04-01 14:50:00,112889

2024-04-01 14:55:00,108950

2024-04-01 15:00:00,109418

2024-04-01 15:05:00,112368

2024-04-01 15:10:00,111962

2024-04-01 15:15:00,113621

2024-04-01 15:20:00,110878

2024-04-01 15:25:00,106377

2024-04-01 15:30:00,106522

2024-04-01 15:35:00,112187

2024-04-01 15:40:00,108831

2024-04-01 15:45:00,108409

2024-04-01 15:50:00,111691

2024-04-01 15:55:00,119719

2024-04-01 16:00:00,116611

2024-04-01 16:05:00,111632

2024-04-01 16:10:00,108733

2024-04-01 16:15:00,106770

2024-04-01 16:20:00,107623

2024-04-01 16:25:00,111477

2024-04-01 16:30:00,109774

2024-04-01 16:35:00,112680

2024-04-01 16:40:00,110614

2024-04-01 16:45:00,109906

2024-04-01 16:50:00,111486

2024-04-01 16:55:00,108891

2024-04-01 17:00:00,112073

2024-04-01 17:05:00,115037

2024-04-01 17:10:00,117590

2024-04-01 17:15:00,110327

2024-04-01 17:20:00,110235

2024-04-01 17:25:00,110205

2024-04-01 17:30:00,103027

2024-04-01 17:35:00,102166

2024-04-01 17:40:00,100156

2024-04-01 17:45:00,102030

2024-04-01 17:50:00,93519

2024-04-01 17:55:00,98823

2024-04-01 18:00:00,94661

2024-04-01 18:05:00,94034

2024-04-01 18:10:00,91295

2024-04-01 18:15:00,89375

2024-04-01 18:20:00,89866

2024-04-01 18:25:00,88636

2024-04-01 18:30:00,89352

2024-04-01 18:35:00,91972

2024-04-01 18:40:00,87358

2024-04-01 18:45:00,88474

2024-04-01 18:50:00,91850

2024-04-01 18:55:00,91904

2024-04-01 19:00:00,89645

2024-04-01 19:05:00,91144

2024-04-01 19:10:00,95464

2024-04-01 19:15:00,91588

2024-04-01 19:20:00,91659

2024-04-01 19:25:00,100604

2024-04-01 19:30:00,96042

2024-04-01 19:35:00,100605

2024-04-01 19:40:00,99309

2024-04-01 19:45:00,97482

2024-04-01 19:50:00,101626

2024-04-01 19:55:00,95426

2024-04-01 20:00:00,95178

2024-04-01 20:05:00,105946

2024-04-01 20:10:00,107905

2024-04-01 20:15:00,101835

2024-04-01 20:20:00,103742

2024-04-01 20:25:00,112005

2024-04-01 20:30:00,111769

2024-04-01 20:35:00,104215

2024-04-01 20:40:00,97401

2024-04-01 20:45:00,98225

2024-04-01 20:50:00,103710

2024-04-01 20:55:00,104543

2024-04-01 21:00:00,105205

2024-04-01 21:05:00,109756

2024-04-01 21:10:00,109526

2024-04-01 21:15:00,105533

2024-04-01 21:20:00,103555

2024-04-01 21:25:00,102569

2024-04-01 21:30:00,106590

2024-04-01 21:35:00,107733

2024-04-01 21:40:00,108222

2024-04-01 21:45:00,105480

2024-04-01 21:50:00,103576

2024-04-01 21:55:00,106866

2024-04-01 22:00:00,106538

2024-04-01 22:05:00,105572

2024-04-01 22:10:00,101964

2024-04-01 22:15:00,105058

2024-04-01 22:20:00,113118

2024-04-01 22:25:00,100795

2024-04-01 22:30:00,99814

2024-04-01 22:35:00,105847

2024-04-01 22:40:00,102830

2024-04-01 22:45:00,97067

2024-04-01 22:50:00,95437

2024-04-01 22:55:00,94512

2024-04-01 23:00:00,94994

2024-04-01 23:05:00,96901

2024-04-01 23:10:00,99197

2024-04-01 23:15:00,93994

2024-04-01 23:20:00,89686

2024-04-01 23:25:00,87706

2024-04-01 23:30:00,86621

2024-04-01 23:35:00,88594

2024-04-01 23:40:00,85547

2024-04-01 23:45:00,85633

2024-04-01 23:50:00,80836

2024-04-01 23:55:00,90119

2024-04-02 00:00:00,88362

2024-04-02 00:05:00,84749

2024-04-02 00:10:00,85941

2024-04-02 00:15:00,80835

2024-04-02 00:20:00,79066

2024-04-02 00:25:00,84987

2024-04-02 00:30:00,84902

2024-04-02 00:35:00,82732

2024-04-02 00:40:00,83076

2024-04-02 00:45:00,78707

2024-04-02 00:50:00,76261

2024-04-02 00:55:00,73081

2024-04-02 01:00:00,73565

2024-04-02 01:05:00,75840

2024-04-02 01:10:00,70616

2024-04-02 01:15:00,72676

2024-04-02 01:20:00,68307

2024-04-02 01:25:00,67627

2024-04-02 01:30:00,68516

2024-04-02 01:35:00,67657

2024-04-02 01:40:00,70266

2024-04-02 01:45:00,63177

2024-04-02 01:50:00,60488

2024-04-02 01:55:00,63768

2024-04-02 02:00:00,61092

2024-04-02 02:05:00,59422

2024-04-02 02:10:00,60838

2024-04-02 02:15:00,55022

2024-04-02 02:20:00,57523

2024-04-02 02:25:00,54543

2024-04-02 02:30:00,56351

2024-04-02 02:35:00,58301

2024-04-02 02:40:00,49668

2024-04-02 02:45:00,50338

2024-04-02 02:50:00,50378

2024-04-02 02:55:00,46949

2024-04-02 03:00:00,49124

2024-04-02 03:05:00,51259

2024-04-02 03:10:00,50776

2024-04-02 03:15:00,51772

2024-04-02 03:20:00,52565

2024-04-02 03:25:00,52304

2024-04-02 03:30:00,52521

2024-04-02 03:35:00,48997

2024-04-02 03:40:00,48344

2024-04-02 03:45:00,47535

2024-04-02 03:50:00,50495

2024-04-02 03:55:00,51838

2024-04-02 04:00:00,47963

2024-04-02 04:05:00,48780

2024-04-02 04:10:00,48898

2024-04-02 04:15:00,46537

2024-04-02 04:20:00,46343

2024-04-02 04:25:00,47520

2024-04-02 04:30:00,46405

2024-04-02 04:35:00,47965

2024-04-02 04:40:00,47193

2024-04-02 04:45:00,45962

2024-04-02 04:50:00,47586

2024-04-02 04:55:00,46955

2024-04-02 05:00:00,47169

2024-04-02 05:05:00,47146

2024-04-02 05:10:00,44869

2024-04-02 05:15:00,43314

2024-04-02 05:20:00,46192

2024-04-02 05:25:00,44515

2024-04-02 05:30:00,43861

2024-04-02 05:35:00,43987

2024-04-02 05:40:00,45438

2024-04-02 05:45:00,46354

2024-04-02 05:50:00,45320

2024-04-02 05:55:00,46344

2024-04-02 06:00:00,47315

2024-04-02 06:05:00,47499

2024-04-02 06:10:00,46827

2024-04-02 06:15:00,47318

2024-04-02 06:20:00,48274

2024-04-02 06:25:00,47350

2024-04-02 06:30:00,50627

2024-04-02 06:35:00,46950

2024-04-02 06:40:00,47394

2024-04-02 06:45:00,47791

2024-04-02 06:50:00,50958

2024-04-02 06:55:00,51368

2024-04-02 07:00:00,49792

2024-04-02 07:05:00,51597

2024-04-02 07:10:00,54003

2024-04-02 07:15:00,53071

2024-04-02 07:20:00,51626

2024-04-02 07:25:00,52675

2024-04-02 07:30:00,53737

2024-04-02 07:35:00,57588

2024-04-02 07:40:00,56464

2024-04-02 07:45:00,56790

2024-04-02 07:50:00,59187

2024-04-02 07:55:00,57064

2024-04-02 08:00:00,59949

2024-04-02 08:05:00,63814

2024-04-02 08:10:00,68955

2024-04-02 08:15:00,67437

2024-04-02 08:20:00,65969

2024-04-02 08:25:00,70099

2024-04-02 08:30:00,77928

2024-04-02 08:35:00,82959

2024-04-02 08:40:00,86358

2024-04-02 08:45:00,91988

2024-04-02 08:50:00,90865

2024-04-02 08:55:00,91776

2024-04-02 09:00:00,95197

2024-04-02 09:05:00,94804

2024-04-02 09:10:00,97011

2024-04-02 09:15:00,101217

2024-04-02 09:20:00,101420

2024-04-02 09:25:00,99726

2024-04-02 09:30:00,100987

2024-04-02 09:35:00,107307

2024-04-02 09:40:00,102938

2024-04-02 09:45:00,103766

2024-04-02 09:50:00,100589

2024-04-02 09:55:00,101138

2024-04-02 10:00:00,105812

2024-04-02 10:05:00,110438

2024-04-02 10:10:00,112596

2024-04-02 10:15:00,109901

2024-04-02 10:20:00,113778

2024-04-02 10:25:00,114152

2024-04-02 10:30:00,113116

2024-04-02 10:35:00,113474

2024-04-02 10:40:00,110236

2024-04-02 10:45:00,111018

2024-04-02 10:50:00,111208

2024-04-02 10:55:00,118204

2024-04-02 11:00:00,115588

2024-04-02 11:05:00,114058

2024-04-02 11:10:00,116615

2024-04-02 11:15:00,120462

2024-04-02 11:20:00,111164

2024-04-02 11:25:00,108084

2024-04-02 11:30:00,107899

2024-04-02 11:35:00,104651

2024-04-02 11:40:00,105450

2024-04-02 11:45:00,100155

2024-04-02 11:50:00,106147

2024-04-02 11:55:00,103246

2024-04-02 12:00:00,101590

2024-04-02 12:05:00,105817

2024-04-02 12:10:00,99027

2024-04-02 12:15:00,103492

2024-04-02 12:20:00,100688

2024-04-02 12:25:00,95562

2024-04-02 12:30:00,99254

2024-04-02 12:35:00,107218

2024-04-02 12:40:00,108627

2024-04-02 12:45:00,103239

2024-04-02 12:50:00,102642

2024-04-02 12:55:00,101551

2024-04-02 13:00:00,106917

2024-04-02 13:05:00,107613

2024-04-02 13:10:00,99665

2024-04-02 13:15:00,97755

2024-04-02 13:20:00,102656

2024-04-02 13:25:00,99102

2024-04-02 13:30:00,101156

2024-04-02 13:35:00,94844

2024-04-02 13:40:00,96296

2024-04-02 13:45:00,95592

2024-04-02 13:50:00,94716

2024-04-02 13:55:00,99720

2024-04-02 14:00:00,100051

2024-04-02 14:05:00,94053

2024-04-02 14:10:00,100202

2024-04-02 14:15:00,95691

2024-04-02 14:20:00,98305

2024-04-02 14:25:00,99762

2024-04-02 14:30:00,105665

2024-04-02 14:35:00,98906

2024-04-02 14:40:00,107823

2024-04-02 14:45:00,109653

2024-04-02 14:50:00,110940

2024-04-02 14:55:00,109375

2024-04-02 15:00:00,115906

2024-04-02 15:05:00,113153

2024-04-02 15:10:00,114133

2024-04-02 15:15:00,117580

2024-04-02 15:20:00,111552

2024-04-02 15:25:00,108255

2024-04-02 15:30:00,107326

2024-04-02 15:35:00,109149

2024-04-02 15:40:00,109144

2024-04-02 15:45:00,111758

2024-04-02 15:50:00,111690

2024-04-02 15:55:00,107150

2024-04-02 16:00:00,109498

2024-04-02 16:05:00,112595

2024-04-02 16:10:00,108251

2024-04-02 16:15:00,107200

2024-04-02 16:20:00,107524

2024-04-02 16:25:00,107194

2024-04-02 16:30:00,108548

2024-04-02 16:35:00,106489

2024-04-02 16:40:00,109416

2024-04-02 16:45:00,115019

2024-04-02 16:50:00,117887

2024-04-02 16:55:00,110597

2024-04-02 17:00:00,113597

2024-04-02 17:05:00,104423

2024-04-02 17:10:00,106653

2024-04-02 17:15:00,106916

2024-04-02 17:20:00,100165

2024-04-02 17:25:00,104846

2024-04-02 17:30:00,102828

2024-04-02 17:35:00,104347

2024-04-02 17:40:00,95503

2024-04-02 17:45:00,89241

2024-04-02 17:50:00,93312

2024-04-02 17:55:00,92089

2024-04-02 18:00:00,92171

2024-04-02 18:05:00,91491

2024-04-02 18:10:00,86952

2024-04-02 18:15:00,87282

2024-04-02 18:20:00,82533

2024-04-02 18:25:00,87783

2024-04-02 18:30:00,89334

2024-04-02 18:35:00,83671

2024-04-02 18:40:00,88035

2024-04-02 18:45:00,84659

2024-04-02 18:50:00,88229

2024-04-02 18:55:00,85670

2024-04-02 19:00:00,89738

2024-04-02 19:05:00,88762

2024-04-02 19:10:00,89921

2024-04-02 19:15:00,90637

2024-04-02 19:20:00,90503

2024-04-02 19:25:00,93364

2024-04-02 19:30:00,92886

2024-04-02 19:35:00,88614

2024-04-02 19:40:00,90583

2024-04-02 19:45:00,95186

2024-04-02 19:50:00,92309

2024-04-02 19:55:00,93428

2024-04-02 20:00:00,94571

2024-04-02 20:05:00,99824

2024-04-02 20:10:00,94549

2024-04-02 20:15:00,96802

2024-04-02 20:20:00,101704

2024-04-02 20:25:00,99562

2024-04-02 20:30:00,101788

2024-04-02 20:35:00,93951

2024-04-02 20:40:00,95312

2024-04-02 20:45:00,95873

2024-04-02 20:50:00,104146

2024-04-02 20:55:00,98033

2024-04-02 21:00:00,97220

2024-04-02 21:05:00,94693

2024-04-02 21:10:00,98278

2024-04-02 21:15:00,95420

2024-04-02 21:20:00,103544

2024-04-02 21:25:00,107320

2024-04-02 21:30:00,105247

2024-04-02 21:35:00,98716

2024-04-02 21:40:00,99484

2024-04-02 21:45:00,100234

2024-04-02 21:50:00,96593

2024-04-02 21:55:00,94910

2024-04-02 22:00:00,98898

2024-04-02 22:05:00,93138

2024-04-02 22:10:00,93238

2024-04-02 22:15:00,94973

2024-04-02 22:20:00,100849

2024-04-02 22:25:00,104309

2024-04-02 22:30:00,102076

2024-04-02 22:35:00,95360

2024-04-02 22:40:00,89828

2024-04-02 22:45:00,86028

2024-04-02 22:50:00,87369

2024-04-02 22:55:00,87643

2024-04-02 23:00:00,85874

2024-04-02 23:05:00,94387

2024-04-02 23:10:00,89254

2024-04-02 23:15:00,87128

2024-04-02 23:20:00,86875

2024-04-02 23:25:00,85405

2024-04-02 23:30:00,83675

2024-04-02 23:35:00,87264

2024-04-02 23:40:00,108464

2024-04-02 23:45:00,87993

2024-04-02 23:50:00,87596

2024-04-02 23:55:00,81207

2024-04-03 00:00:00,81511

2024-04-03 00:05:00,84127

2024-04-03 00:10:00,82801

2024-04-03 00:15:00,85464

2024-04-03 00:20:00,79918

2024-04-03 00:25:00,78515

2024-04-03 00:30:00,76826

2024-04-03 00:35:00,76023

2024-04-03 00:40:00,73386

2024-04-03 00:45:00,76997

2024-04-03 00:50:00,73936

2024-04-03 00:55:00,68834

2024-04-03 01:00:00,68306

2024-04-03 01:05:00,66424

2024-04-03 01:10:00,58743

2024-04-03 01:15:00,59717

2024-04-03 01:20:00,58425

2024-04-03 01:25:00,58733

2024-04-03 01:30:00,56730

2024-04-03 01:35:00,56244

2024-04-03 01:40:00,55729

2024-04-03 01:45:00,50667

2024-04-03 01:50:00,52893

2024-04-03 01:55:00,54136

2024-04-03 02:00:00,55158

2024-04-03 02:05:00,55930

2024-04-03 02:10:00,56619

2024-04-03 02:15:00,54942

2024-04-03 02:20:00,53799

2024-04-03 02:25:00,54080

2024-04-03 02:30:00,52615

2024-04-03 02:35:00,51540

2024-04-03 02:40:00,64825

2024-04-03 02:45:00,53448

2024-04-03 02:50:00,51537

2024-04-03 02:55:00,49640

2024-04-03 03:00:00,49990

2024-04-03 03:05:00,49813

2024-04-03 03:10:00,48728

2024-04-03 03:15:00,49744

2024-04-03 03:20:00,48039

2024-04-03 03:25:00,47454

2024-04-03 03:30:00,47233

2024-04-03 03:35:00,47102

2024-04-03 03:40:00,49296

2024-04-03 03:45:00,46184

2024-04-03 03:50:00,45050

2024-04-03 03:55:00,44345

2024-04-03 04:00:00,44952

2024-04-03 04:05:00,45122

2024-04-03 04:10:00,44983

2024-04-03 04:15:00,43430

2024-04-03 04:20:00,44396

2024-04-03 04:25:00,44282

2024-04-03 04:30:00,46417

2024-04-03 04:35:00,46478

2024-04-03 04:40:00,44000

2024-04-03 04:45:00,42670

2024-04-03 04:50:00,43399

2024-04-03 04:55:00,43574

2024-04-03 05:00:00,43629

2024-04-03 05:05:00,43325

2024-04-03 05:10:00,43933

2024-04-03 05:15:00,43196

2024-04-03 05:20:00,41188

2024-04-03 05:25:00,41018

2024-04-03 05:30:00,41979

2024-04-03 05:35:00,41217

2024-04-03 05:40:00,42359

2024-04-03 05:45:00,43085

2024-04-03 05:50:00,41781

2024-04-03 05:55:00,43583

2024-04-03 06:00:00,45175

2024-04-03 06:05:00,43724

2024-04-03 06:10:00,42220

2024-04-03 06:15:00,44527

2024-04-03 06:20:00,43706

2024-04-03 06:25:00,44263

2024-04-03 06:30:00,41884

2024-04-03 06:35:00,44857

2024-04-03 06:40:00,45662

2024-04-03 06:45:00,46771

2024-04-03 06:50:00,45322

2024-04-03 06:55:00,42281

2024-04-03 07:00:00,46584

2024-04-03 07:05:00,47289

2024-04-03 07:10:00,49373

2024-04-03 07:15:00,49242

2024-04-03 07:20:00,48082

2024-04-03 07:25:00,47183

2024-04-03 07:30:00,52830

2024-04-03 07:35:00,49421

2024-04-03 07:40:00,53376

2024-04-03 07:45:00,52572

2024-04-03 07:50:00,52610

2024-04-03 07:55:00,52561

2024-04-03 08:00:00,59639

2024-04-03 08:05:00,59241

2024-04-03 08:10:00,58604

2024-04-03 08:15:00,61637

2024-04-03 08:20:00,68307

2024-04-03 08:25:00,71901

2024-04-03 08:30:00,75061

2024-04-03 08:35:00,76711

2024-04-03 08:40:00,85933

2024-04-03 08:45:00,82738

2024-04-03 08:50:00,85607

2024-04-03 08:55:00,85636

2024-04-03 09:00:00,87318

2024-04-03 09:05:00,86925

2024-04-03 09:10:00,90635

2024-04-03 09:15:00,96809

2024-04-03 09:20:00,98769

2024-04-03 09:25:00,101955

2024-04-03 09:30:00,103519

2024-04-03 09:35:00,97273

2024-04-03 09:40:00,95513

2024-04-03 09:45:00,96671

2024-04-03 09:50:00,103036

2024-04-03 09:55:00,101344

2024-04-03 10:00:00,103233

2024-04-03 10:05:00,98813

2024-04-03 10:10:00,93023

2024-04-03 10:15:00,98016

2024-04-03 10:20:00,101516

2024-04-03 10:25:00,104664

2024-04-03 10:30:00,108828

2024-04-03 10:35:00,103481

2024-04-03 10:40:00,115779

2024-04-03 10:45:00,104749

2024-04-03 10:50:00,103087

2024-04-03 10:55:00,110470

2024-04-03 11:00:00,107094

2024-04-03 11:05:00,111511

2024-04-03 11:10:00,99561

2024-04-03 11:15:00,103668

2024-04-03 11:20:00,106281

2024-04-03 11:25:00,106113

2024-04-03 11:30:00,107820

2024-04-03 11:35:00,100991

2024-04-03 11:40:00,100452

2024-04-03 11:45:00,98009

2024-04-03 11:50:00,93861

2024-04-03 11:55:00,100406

2024-04-03 12:00:00,92582

2024-04-03 12:05:00,87468

2024-04-03 12:10:00,94171

2024-04-03 12:15:00,91701

2024-04-03 12:20:00,97559

2024-04-03 12:25:00,97360

2024-04-03 12:30:00,108678

2024-04-03 12:35:00,96728

2024-04-03 12:40:00,104057

2024-04-03 12:45:00,104422

2024-04-03 12:50:00,98680

2024-04-03 12:55:00,101160

2024-04-03 13:00:00,94165

2024-04-03 13:05:00,89934

2024-04-03 13:10:00,96009

2024-04-03 13:15:00,94222

2024-04-03 13:20:00,92413

2024-04-03 13:25:00,97200

2024-04-03 13:30:00,91617

2024-04-03 13:35:00,91084

2024-04-03 13:40:00,99880

2024-04-03 13:45:00,93648

2024-04-03 13:50:00,91520

2024-04-03 13:55:00,89852

2024-04-03 14:00:00,91018

2024-04-03 14:05:00,94019

2024-04-03 14:10:00,95677

2024-04-03 14:15:00,93474

2024-04-03 14:20:00,100691

2024-04-03 14:25:00,99541

2024-04-03 14:30:00,105109

2024-04-03 14:35:00,99939

2024-04-03 14:40:00,102378

2024-04-03 14:45:00,108648

2024-04-03 14:50:00,103484

2024-04-03 14:55:00,110648

2024-04-03 15:00:00,112523

2024-04-03 15:05:00,108781

2024-04-03 15:10:00,101039

2024-04-03 15:15:00,105030

2024-04-03 15:20:00,108456

2024-04-03 15:25:00,113718

2024-04-03 15:30:00,112180

2024-04-03 15:35:00,114838

2024-04-03 15:40:00,112119

2024-04-03 15:45:00,108198

2024-04-03 15:50:00,110063

2024-04-03 15:55:00,118261

2024-04-03 16:00:00,118746

2024-04-03 16:05:00,118791

2024-04-03 16:10:00,108855

2024-04-03 16:15:00,120655

2024-04-03 16:20:00,107278

2024-04-03 16:25:00,105655

2024-04-03 16:30:00,107205

2024-04-03 16:35:00,106785

2024-04-03 16:40:00,110331

2024-04-03 16:45:00,111560

2024-04-03 16:50:00,108247

2024-04-03 16:55:00,105992

2024-04-03 17:00:00,104274

2024-04-03 17:05:00,106140

2024-04-03 17:10:00,106876

2024-04-03 17:15:00,101303

2024-04-03 17:20:00,103410

2024-04-03 17:25:00,97041

2024-04-03 17:30:00,93773

2024-04-03 17:35:00,87303

2024-04-03 17:40:00,88845

2024-04-03 17:45:00,86610

2024-04-03 17:50:00,86723

2024-04-03 17:55:00,86299

2024-04-03 18:00:00,94046

2024-04-03 18:05:00,84395

2024-04-03 18:10:00,79065

2024-04-03 18:15:00,82156

2024-04-03 18:20:00,80501

2024-04-03 18:25:00,77265

2024-04-03 18:30:00,79712

2024-04-03 18:35:00,81803

2024-04-03 18:40:00,83124

2024-04-03 18:45:00,77077

2024-04-03 18:50:00,83399

2024-04-03 18:55:00,81216

2024-04-03 19:00:00,80274

2024-04-03 19:05:00,84882

2024-04-03 19:10:00,88413

2024-04-03 19:15:00,89624

2024-04-03 19:20:00,84855

2024-04-03 19:25:00,86071

2024-04-03 19:30:00,82559

2024-04-03 19:35:00,80446

2024-04-03 19:40:00,84318

2024-04-03 19:45:00,79982

2024-04-03 19:50:00,83810

2024-04-03 19:55:00,87322

2024-04-03 20:00:00,81472

2024-04-03 20:05:00,80225

2024-04-03 20:10:00,82911

2024-04-03 20:15:00,81768

2024-04-03 20:20:00,81167

2024-04-03 20:25:00,79631

2024-04-03 20:30:00,86467

2024-04-03 20:35:00,84939

2024-04-03 20:40:00,82994

2024-04-03 20:45:00,84747

2024-04-03 20:50:00,86863

2024-04-03 20:55:00,88366

2024-04-03 21:00:00,87662

2024-04-03 21:05:00,90610

2024-04-03 21:10:00,86823

2024-04-03 21:15:00,79919

2024-04-03 21:20:00,82953

2024-04-03 21:25:00,83042

2024-04-03 21:30:00,81638

2024-04-03 21:35:00,81982

2024-04-03 21:40:00,88083

2024-04-03 21:45:00,85896

2024-04-03 21:50:00,86345

2024-04-03 21:55:00,84846

2024-04-03 22:00:00,85721

2024-04-03 22:05:00,81254

2024-04-03 22:10:00,83963

2024-04-03 22:15:00,88663

2024-04-03 22:20:00,90427

2024-04-03 22:25:00,90485

2024-04-03 22:30:00,85966

2024-04-03 22:35:00,88252

2024-04-03 22:40:00,86585

2024-04-03 22:45:00,85192

2024-04-03 22:50:00,78360

2024-04-03 22:55:00,78345

2024-04-03 23:00:00,84783

2024-04-03 23:05:00,86842

2024-04-03 23:10:00,84611

2024-04-03 23:15:00,83354

2024-04-03 23:20:00,82773

2024-04-03 23:25:00,81095

2024-04-03 23:30:00,79736

